mass,z
11.023281,0.140668
11.36041,0.141524
11.190021,0.113041
10.52442,0.08557
10.5255,0.086342
11.272169,0.109849
11.2402,0.119433
11.18263,0.107925
11.36793,0.108234
11.67142,0.108195
10.50997,0.044699
11.28708,0.153422
10.681901,0.090509
11.4579,0.170426
11.091331,0.098433
11.28848,0.133503
11.13658,0.111007
11.21078,0.075753
11.07024,0.133997
11.53272,0.030303
11.08342,0.098487
11.163991,0.07584
11.123831,0.127897
11.22993,0.129367
10.806089,0.07639
10.72746,0.02293
11.339869,0.030046
10.504529,0.0769
11.137569,0.149136
10.70933,0.076658
11.13233,0.022313
10.84855,0.070672
10.52611,0.070408
11.627281,0.158914
11.516,0.106249
11.447249,0.144374
11.432989,0.0701
11.19173,0.127081
11.529881,0.093164
11.13393,0.143407
11.402989,0.094525
11.028211,0.135814
11.37014,0.033289
10.521291,0.056781
10.75304,0.052361
10.88597,0.065134
10.664881,0.0655
11.24316,0.146286
11.010361,0.087848
11.32743,0.187177
11.00008,0.134897
10.53546,0.087725
11.05499,0.101205
11.010221,0.134481
11.386409,0.122222
10.79276,0.091445
10.620041,0.032918
11.42983,0.101544
11.288361,0.174054
10.63841,0.088304
11.06276,0.139966
11.08356,0.05008
10.969629,0.048665
10.89074,0.048791
11.42391,0.172634
11.324281,0.175979
10.68143,0.092407
10.634399,0.062163
10.53033,0.062135
11.31484,0.139677
10.92676,0.0395
10.5505,0.096607
10.62205,0.094657
11.496459,0.107625
11.12747,0.144858
11.276859,0.154372
11.079729,0.143454
11.123741,0.079222
10.906129,0.079025
11.006669,0.143196
11.077579,0.122165
11.163791,0.121968
10.663921,0.068439
10.52552,0.066566
11.03786,0.044658
11.150881,0.078889
11.15223,0.119282
11.01212,0.054647
11.00773,0.126649
11.30622,0.139989
11.421161,0.05337
10.68048,0.09817
11.05331,0.097516
11.074169,0.133612
11.02017,0.090893
10.736739,0.08171
11.134,0.133414
10.61665,0.065071
10.877409,0.090951
10.883801,0.076479
11.14983,0.134315
11.08225,0.113625
11.10677,0.11394
11.14391,0.115364
11.164221,0.04146
10.618791,0.045991
11.054569,0.112403
10.74894,0.083838
11.25575,0.157406
11.276459,0.157422
10.82753,0.084046
10.99191,0.084676
11.28881,0.174344
11.240469,0.078634
10.911981,0.079526
10.64744,0.076949
11.38595,0.171393
10.75592,0.081896
11.4615,0.153147
10.53594,0.05816
11.487479,0.188073
10.60883,0.087789
11.301661,0.179743
10.63313,0.087272
10.561501,0.06139
11.55307,0.173926
11.25787,0.103986
10.74558,0.087057
10.68052,0.0879
10.88935,0.076077
11.34489,0.184281
11.2958,0.17389
11.66359,0.174142
11.158421,0.024164
10.79809,0.066702
11.001961,0.147095
11.22852,0.062948
11.22319,0.106839
11.19458,0.123435
11.450549,0.162122
10.70155,0.031491
10.829301,0.095174
11.34857,0.175441
11.54608,0.096021
11.456059,0.049701
11.02444,0.124723
11.282469,0.128763
11.08287,0.131927
10.89913,0.086925
11.133841,0.132754
11.282009,0.165596
11.244349,0.100314
11.60581,0.129772
11.001101,0.128419
11.24988,0.130761
11.03568,0.131585
11.34144,0.176909
10.846529,0.051702
11.49236,0.175106
11.15045,0.094277
11.513061,0.13114
11.2387,0.093236
11.303921,0.157065
11.34968,0.139266
11.055861,0.101916
10.98736,0.032126
11.60053,0.138302
11.25395,0.136206
11.10323,0.08482
10.611011,0.046673
11.63717,0.112511
11.077519,0.115509
11.02679,0.091537
10.91622,0.088464
11.15608,0.10864
11.09087,0.108639
11.36055,0.136632
11.4843,0.172766
11.2061,0.088632
10.577439,0.046833
11.30968,0.154722
10.51448,0.071657
10.83856,0.050414
11.23105,0.076849
11.285549,0.155173
11.265361,0.145549
11.42915,0.157094
11.04614,0.112209
11.272749,0.070322
11.191241,0.031441
10.6064,0.048343
10.87367,0.070556
11.076909,0.133056
11.186769,0.133699
11.107161,0.127283
11.317141,0.135366
10.949929,0.070697
11.01344,0.055246
11.55207,0.160432
11.40854,0.181451
11.472759,0.140043
11.29706,0.15863
10.908489,0.057729
11.04895,0.068179
11.0979,0.069545
11.49814,0.161252
11.13819,0.103822
11.204929,0.113737
11.205029,0.100448
10.721311,0.076734
11.256989,0.069524
10.932119,0.099588
11.19143,0.134981
11.00095,0.117529
11.22637,0.141043
10.583361,0.077972
11.732249,0.193611
11.05587,0.080399
10.786089,0.080635
10.643841,0.022515
10.81351,0.062926
11.14342,0.139965
11.021821,0.085887
10.9188,0.069685
11.28844,0.168822
11.357281,0.178207
11.329141,0.162565
11.007589,0.059845
10.576408,0.048599
11.4814,0.170553
10.653301,0.054298
11.355821,0.180322
11.53537,0.172516
10.577519,0.095866
11.079539,0.101711
11.09103,0.043371
11.0881,0.072454
10.71558,0.060118
11.12751,0.143892
11.00497,0.10799
11.06744,0.067476
11.22103,0.12314
11.13428,0.11877
11.328421,0.11444
11.0977,0.141907
11.51521,0.190833
11.11458,0.114996
10.601201,0.077795
11.49062,0.183933
10.6786,0.073284
10.94823,0.045704
11.06059,0.055691
11.479019,0.169067
11.20119,0.149934
11.34015,0.151256
11.1871,0.149246
11.55725,0.150179
11.2171,0.083874
11.04868,0.080579
10.69748,0.066981
10.63867,0.08482
11.42367,0.119645
11.063581,0.083602
11.46708,0.082946
11.00719,0.090388
11.320981,0.180617
11.07308,0.082647
10.85365,0.085888
11.33511,0.08836
10.723721,0.091306
10.898341,0.080509
11.36944,0.185956
10.511721,0.051586
11.3695,0.18971
11.35681,0.144905
11.406849,0.186854
11.54572,0.182897
11.108841,0.114334
10.71972,0.066938
11.21216,0.14866
11.195341,0.131749
11.05352,0.114325
11.351241,0.173412
11.42618,0.185734
10.551281,0.066768
10.64991,0.075787
11.53319,0.178601
10.58782,0.036899
11.133381,0.073382
10.96572,0.074589
11.715509,0.18511
10.98796,0.045455
10.80177,0.074872
10.99895,0.072839
11.307281,0.18491
10.86769,0.056408
11.235129,0.052039
11.134469,0.148595
11.447549,0.176316
11.34852,0.128583
11.29866,0.17624
11.118481,0.106102
11.094509,0.081132
10.517301,0.028616
11.28129,0.084245
10.906099,0.086651
10.63083,0.087993
11.59129,0.149018
11.31414,0.112128
10.96786,0.088926
11.01446,0.132666
10.88491,0.068753
10.72709,0.082459
11.0261,0.082493
10.67135,0.080827
11.368221,0.171352
10.725801,0.06894
11.40794,0.170937
10.919029,0.090869
10.997399,0.090264
10.944759,0.082219
10.596849,0.08999
10.64008,0.08999
10.63579,0.081885
11.064301,0.145183
11.249439,0.051024
11.42117,0.189594
11.49304,0.189553
11.38359,0.112056
11.39393,0.133087
11.0976,0.132808
10.67105,0.077713
10.89276,0.027527
11.251921,0.161587
10.61717,0.078933
10.70632,0.068959
11.09782,0.071376
10.54145,0.084275
10.897429,0.084149
11.21213,0.118758
10.674469,0.083298
11.64907,0.120559
11.03596,0.12303
10.88276,0.09659
10.85258,0.081412
11.298381,0.127705
11.081361,0.127813
11.30555,0.174195
11.35069,0.143442
11.14905,0.134693
11.216529,0.046255
10.71594,0.076294
10.59077,0.076266
10.72856,0.052388
10.936759,0.06593
11.4059,0.173047
11.42857,0.106371
10.79752,0.071516
11.05266,0.14323
11.5151,0.191361
10.743509,0.047094
11.3146,0.111999
10.621671,0.067157
11.514009,0.184602
11.22939,0.133253
11.30292,0.13389
10.91993,0.044997
10.5529,0.078814
11.05218,0.128441
10.780809,0.097754
11.274669,0.187448
10.884449,0.096773
11.50915,0.176133
11.404629,0.107113
10.64541,0.076011
11.19904,0.14823
11.34717,0.14848
11.34085,0.114014
11.33739,0.083476
10.99074,0.07392
10.657941,0.034183
10.883221,0.051649
10.673901,0.081584
10.99514,0.081531
10.89747,0.098699
10.695261,0.081608
10.57722,0.069816
11.115181,0.089836
11.0851,0.140237
10.68015,0.020149
11.072169,0.103561
10.81985,0.088685
10.628151,0.050946
11.44897,0.172163
10.836229,0.08765
10.646449,0.050742
11.12661,0.11394
10.68452,0.070647
11.61749,0.193581
11.1666,0.082886
11.14325,0.050956
10.828081,0.09732
11.06389,0.126122
11.286729,0.131802
11.2336,0.112329
11.25179,0.185521
11.37883,0.111866
10.956039,0.079874
11.05077,0.111905
10.81783,0.02992
10.54154,0.078334
11.14478,0.027824
11.56146,0.170142
11.161121,0.077413
10.9079,0.080708
11.37924,0.170711
10.711061,0.083407
11.10688,0.103577
11.00262,0.117429
11.33468,0.083131
10.73124,0.05969
11.53937,0.102451
11.343261,0.128577
11.07865,0.123415
11.29052,0.174848
11.424489,0.15452
10.88612,0.082085
11.324341,0.179972
11.177,0.123042
10.5097,0.071155
10.738569,0.081101
11.50713,0.179466
10.640241,0.076813
11.06205,0.103892
11.05231,0.136768
11.407459,0.181773
11.25085,0.081427
11.419189,0.179979
10.64486,0.082152
10.95322,0.075795
11.165881,0.053935
10.54976,0.083559
11.10748,0.095124
10.53731,0.048864
10.57012,0.087317
11.56709,0.185039
11.418961,0.185048
11.286709,0.187338
11.70682,0.184499
10.817181,0.075982
10.67527,0.084388
11.323851,0.182247
11.544489,0.183246
10.537689,0.061678
10.92775,0.097259
11.09559,0.06958
11.0723,0.119525
11.33923,0.163874
11.242439,0.075068
10.58438,0.020587
11.10984,0.113485
10.92023,0.070092
11.256989,0.151524
11.113901,0.137472
11.01079,0.122408
11.05905,0.136775
11.18813,0.118567
11.01628,0.136691
11.40364,0.142138
10.86614,0.042807
11.446989,0.152148
11.56379,0.170211
11.35429,0.131741
11.375469,0.157025
11.358271,0.114741
11.128071,0.113354
11.102409,0.091284
10.78933,0.091313
11.412169,0.144727
10.692321,0.087982
11.21622,0.093223
10.862101,0.092812
11.189361,0.103693
10.654201,0.089243
11.29022,0.066495
11.684409,0.135532
10.703549,0.067401
11.55996,0.177421
11.00984,0.130426
10.99581,0.083036
11.199221,0.11216
10.620781,0.070353
11.12987,0.135007
11.146609,0.108205
10.9863,0.070128
11.04266,0.134954
10.54931,0.095893
11.26183,0.064598
11.17911,0.147074
11.25256,0.084404
11.454269,0.147285
11.435369,0.173444
11.072569,0.102068
11.30222,0.150081
11.195341,0.110699
11.25872,0.145384
11.51924,0.16958
10.86703,0.067895
11.25581,0.170694
10.967669,0.05268
11.360351,0.144404
10.73531,0.075647
11.50314,0.186548
10.521641,0.075475
11.54239,0.186871
11.11411,0.136154
11.096769,0.110826
11.13796,0.136027
11.33982,0.140895
11.32546,0.112588
11.45002,0.110818
10.79156,0.075111
10.55556,0.057007
11.291861,0.176922
10.75008,0.075145
11.484849,0.174477
10.935129,0.090033
10.64769,0.066882
11.01406,0.149186
11.342,0.181998
11.5852,0.19819
11.08204,0.113048
11.68021,0.179017
11.40152,0.148713
11.05121,0.089715
10.891321,0.094861
10.959789,0.089789
11.09389,0.103285
11.00599,0.122015
11.14458,0.124498
10.52593,0.034554
10.844429,0.03425
11.35523,0.088819
10.60379,0.047004
10.82962,0.088974
10.623011,0.088732
10.611561,0.072238
11.03438,0.088703
10.51468,0.071997
11.544789,0.186616
11.286009,0.166624
11.5507,0.192527
10.575589,0.073507
11.37499,0.162865
11.437689,0.131406
11.577469,0.189535
11.280479,0.1521
11.09548,0.077026
11.31995,0.112343
11.33163,0.078002
11.26597,0.183503
11.36047,0.182723
11.115621,0.097052
11.2537,0.187578
11.25005,0.159555
10.579589,0.084594
10.71432,0.084141
11.09385,0.117371
11.26235,0.126434
11.24476,0.112232
11.363001,0.108557
11.15761,0.128182
10.84256,0.063396
10.96484,0.095634
10.51585,0.096133
11.047029,0.109784
11.46821,0.180969
11.495489,0.15397
11.03812,0.110799
11.466609,0.109345
11.27397,0.153995
11.59831,0.108999
10.51881,0.084573
11.00984,0.109094
10.813781,0.092798
11.230549,0.075532
10.77887,0.07534
10.91575,0.076558
10.89489,0.054198
11.158771,0.108633
11.05756,0.092963
11.54602,0.18685
11.499569,0.092819
11.076619,0.108406
11.657861,0.154579
11.09521,0.094752
11.279049,0.105738
10.90084,0.095632
10.94385,0.096784
11.31969,0.16829
11.682489,0.193064
10.86746,0.094567
10.76149,0.094262
11.376699,0.16123
11.035069,0.097117
11.28105,0.187687
11.01783,0.074758
11.30491,0.151612
10.51559,0.060179
11.434929,0.178644
11.28818,0.095673
11.33028,0.184628
10.54705,0.072889
10.647,0.044648
11.49344,0.120224
10.7393,0.065021
11.31413,0.138523
11.31491,0.103894
11.530569,0.152871
10.87774,0.062636
10.759419,0.093626
10.874589,0.092237
11.440459,0.13104
11.28562,0.154824
10.655001,0.065497
11.32254,0.114351
11.351881,0.153402
11.25268,0.113651
10.605981,0.091953
10.54754,0.065967
10.747089,0.098905
11.71586,0.113222
11.579399,0.17046
11.00173,0.140836
11.245429,0.140772
10.5807,0.036425
10.614,0.066385
11.579849,0.12564
11.04024,0.125603
11.554449,0.088337
11.255361,0.169649
10.532709,0.065967
11.05295,0.131974
11.43806,0.132433
10.73173,0.095628
11.198181,0.095175
11.32919,0.178729
11.074549,0.12638
11.24434,0.099254
11.10575,0.128448
10.532489,0.098319
10.611791,0.090719
10.894609,0.073877
11.444069,0.135447
10.80891,0.083057
11.127681,0.083463
11.400569,0.136864
11.227381,0.082732
11.12993,0.144424
11.404309,0.137255
11.323111,0.135576
11.237419,0.138546
11.49325,0.188642
11.34623,0.185478
11.01714,0.108665
11.24584,0.079029
10.516609,0.052233
11.49214,0.189875
11.4056,0.185023
11.68954,0.180177
11.615701,0.140501
10.71927,0.072895
10.558391,0.051488
11.02143,0.10792
10.976759,0.070684
11.117101,0.143933
10.68986,0.044236
10.790529,0.045862
10.793221,0.070091
10.89056,0.044987
11.362941,0.045609
10.546709,0.08432
11.39467,0.084261
11.21875,0.112929
10.68902,0.063386
11.386399,0.064018
11.13483,0.147239
11.22674,0.134315
11.048181,0.146331
11.6568,0.147879
11.353661,0.147363
11.274149,0.150158
11.37202,0.149338
11.22027,0.149121
11.011081,0.137229
10.54714,0.075311
11.54374,0.171671
11.36648,0.172941
11.379169,0.173955
10.67044,0.02098
10.55857,0.044835
11.35301,0.137415
10.63563,0.056293
11.04567,0.052567
10.67561,0.056124
11.01842,0.089563
10.52055,0.089364
11.2056,0.145064
11.125141,0.146483
10.67858,0.023069
11.083941,0.147865
10.91638,0.034735
10.81085,0.066691
10.88754,0.083236
11.46274,0.177106
11.18144,0.101227
10.930949,0.07805
11.055381,0.091499
11.474919,0.069451
11.123351,0.127594
11.056789,0.102897
11.49328,0.171482
10.561341,0.054986
11.31383,0.160175
11.03288,0.120832
11.199201,0.122575
11.398941,0.174933
10.624361,0.090237
11.25723,0.149949
11.074519,0.114821
10.785449,0.070863
11.51223,0.178328
11.398941,0.185579
11.09566,0.131878
11.65637,0.191192
11.318931,0.166599
10.528961,0.049619
10.80007,0.028667
10.591761,0.046497
11.2707,0.15305
11.46337,0.153393
10.91339,0.078059
10.669821,0.085786
11.02091,0.148077
10.92852,0.051627
11.09797,0.054236
11.237789,0.02836
10.68169,0.085154
11.09981,0.086192
10.96725,0.085544
11.018041,0.122613
10.7244,0.052828
11.28137,0.181445
11.18053,0.135705
11.20337,0.099694
11.03381,0.120069
11.04768,0.080041
11.010361,0.119639
11.41735,0.17868
11.09143,0.119317
11.5925,0.099366
11.34914,0.180957
10.990809,0.052953
10.776468,0.099079
10.86507,0.09933
11.4421,0.120792
11.08082,0.118793
10.776179,0.061557
11.618891,0.116665
11.16083,0.110963
11.511141,0.153233
11.33696,0.097889
10.509549,0.087751
11.31479,0.186648
11.21439,0.100695
10.932199,0.060037
10.91976,0.072391
10.685101,0.074685
10.6495,0.074347
11.01682,0.148311
11.48124,0.154177
11.363221,0.185214
11.35499,0.121829
11.17982,0.121629
11.06402,0.090863
11.5749,0.138453
11.261761,0.120432
11.33005,0.168186
11.282479,0.153451
11.43125,0.173594
11.19247,0.059708
11.3352,0.120979
11.162241,0.115494
11.21346,0.129014
11.024341,0.091596
11.42891,0.1226
10.587649,0.045935
10.53818,0.045329
11.321771,0.134246
11.35905,0.092714
11.070399,0.134611
11.164861,0.066289
10.88346,0.091406
10.936069,0.066222
11.167261,0.0874
10.67085,0.087595
11.25583,0.129218
10.63502,0.098542
11.030709,0.098586
11.38266,0.11887
11.068931,0.099753
11.36404,0.168554
11.54408,0.176545
11.50208,0.160985
11.0776,0.082539
11.08088,0.107503
11.52456,0.13279
10.76554,0.067031
11.3455,0.179946
10.64995,0.067195
11.31356,0.079177
11.232579,0.145989
10.734109,0.084268
11.42548,0.146222
11.12459,0.098927
10.82466,0.07993
11.091921,0.096875
10.877049,0.099124
10.799419,0.050954
11.42331,0.141598
10.70327,0.096182
10.681981,0.099059
10.65275,0.098928
10.658311,0.057304
11.07504,0.105818
11.01777,0.112091
11.09775,0.147607
11.279249,0.136392
11.04012,0.113103
11.238569,0.143481
11.311801,0.110095
11.2616,0.111985
11.34094,0.10522
11.131801,0.08264
10.5458,0.075412
10.7925,0.038708
10.719769,0.05027
11.25578,0.075777
11.26254,0.112345
11.299569,0.12387
11.437449,0.123377
11.3778,0.182798
10.83884,0.085948
11.198991,0.128093
10.62001,0.028591
11.13706,0.125153
11.30381,0.126897
10.588261,0.053486
10.681081,0.072208
10.706889,0.053156
11.158311,0.132273
11.39072,0.18152
10.68761,0.053142
10.536659,0.097546
10.54505,0.06222
11.4783,0.179227
10.989479,0.079226
11.74226,0.178943
11.01295,0.069593
11.277369,0.182423
10.60565,0.064989
10.71561,0.071239
10.54566,0.069354
10.648201,0.054475
10.863621,0.060903
11.610641,0.103686
11.4823,0.165785
10.6085,0.074464
11.08014,0.121548
11.518761,0.139294
10.73372,0.091118
11.28224,0.121335
11.154361,0.120314
10.546089,0.04572
11.18576,0.134693
11.33618,0.134824
10.88595,0.068593
10.641961,0.089165
10.922589,0.06678
10.5492,0.094021
11.36465,0.086491
10.78185,0.069821
10.71151,0.095427
10.974528,0.095239
11.087489,0.138902
11.2381,0.136003
11.01739,0.099387
10.979609,0.086582
11.05628,0.13604
11.322981,0.13682
11.226449,0.139399
11.193941,0.136323
10.61648,0.082834
11.08304,0.117985
10.68958,0.079598
11.51519,0.140455
11.05666,0.139402
10.945669,0.098714
10.530769,0.090945
11.10425,0.135116
11.20829,0.137272
11.04499,0.134043
11.49025,0.13933
11.46496,0.119587
10.7541,0.043074
10.63327,0.043924
10.62444,0.045317
11.23584,0.130282
11.492789,0.154235
11.67569,0.135915
11.197861,0.137174
11.100981,0.096731
10.661561,0.09663
11.12615,0.073741
10.56706,0.089582
11.3857,0.183042
10.686769,0.088855
11.02873,0.095626
10.704559,0.095531
10.756669,0.048776
11.04274,0.122159
11.233829,0.133145
11.398561,0.126656
10.69291,0.097096
11.31968,0.130701
11.21302,0.136871
11.166821,0.140569
11.129241,0.090074
10.87212,0.073339
10.75107,0.074851
11.004749,0.095795
10.76552,0.095781
11.25785,0.137774
11.4677,0.186671
11.013261,0.145657
11.312341,0.155002
11.234619,0.131294
11.27526,0.15642
11.021351,0.134798
11.438549,0.183998
10.67208,0.094985
11.138181,0.096111
11.161561,0.11999
10.69693,0.096296
11.38097,0.079136
11.025841,0.118598
11.65459,0.195768
11.268161,0.119287
10.74028,0.089056
11.20994,0.060405
11.105371,0.091398
10.922029,0.091648
11.06209,0.130528
10.72269,0.091777
11.021021,0.074846
11.10869,0.138686
11.56914,0.139758
10.72842,0.099652
11.404579,0.169746
10.905529,0.098684
11.08574,0.117999
11.14558,0.11397
11.06255,0.139069
11.3124,0.13993
10.683361,0.071476
10.8024,0.094282
10.95296,0.093625
10.7987,0.087011
10.652801,0.08043
11.01011,0.080587
10.74122,0.074046
11.11351,0.132888
10.83127,0.090762
10.75631,0.074378
11.43038,0.163071
11.077,0.074584
10.89483,0.07502
10.84001,0.068267
11.376539,0.099448
10.651801,0.09505
11.0742,0.125442
10.55345,0.074271
11.232289,0.077714
10.937849,0.078209
11.31901,0.156773
11.56429,0.119022
11.191391,0.072556
11.25397,0.142357
11.55477,0.17101
10.6899,0.062992
10.5875,0.062512
10.54362,0.050619
11.27878,0.174507
11.28864,0.167515
11.247789,0.145023
11.045321,0.130701
10.61557,0.06205
10.808141,0.070799
11.008301,0.14588
11.06204,0.128014
10.7984,0.061678
11.59345,0.131007
11.29105,0.077382
10.734089,0.057671
11.024361,0.145421
11.132689,0.106845
11.076649,0.14462
11.386689,0.077921
11.094589,0.054367
11.38209,0.077506
11.282419,0.174535
10.5563,0.023322
10.92299,0.024981
11.74822,0.16487
11.14023,0.147439
11.42855,0.182954
11.02493,0.130938
11.111181,0.052088
11.05295,0.136721
11.60972,0.199129
10.756289,0.071358
11.020361,0.081144
10.95084,0.082709
11.45097,0.077728
11.296809,0.164989
11.474109,0.135981
11.07922,0.138538
11.01627,0.137092
11.304,0.10618
11.08125,0.135572
11.18683,0.137048
11.28914,0.136167
11.28124,0.178457
11.029921,0.118491
11.10179,0.118359
10.51346,0.058355
11.0416,0.105679
11.323811,0.158732
11.147961,0.059599
10.96358,0.060538
11.437119,0.072802
10.989969,0.056111
10.75721,0.074116
10.87221,0.068554
10.775479,0.045318
11.17067,0.10428
11.17608,0.045551
11.11041,0.082777
10.99728,0.082549
10.69405,0.059174
11.24235,0.135454
10.746049,0.046183
10.98199,0.082813
11.129341,0.107681
11.1446,0.132059
11.11163,0.111883
11.22079,0.146055
10.621601,0.059302
11.11217,0.084302
10.627481,0.081309
11.128331,0.059363
10.76019,0.081921
10.836409,0.0818
10.584809,0.027156
